business_id,evidence_group,candidate_id,valid,heuristic_score,budget-reduction_loss,fixed-budget-mix_loss,budget-growth_loss,economic-ceiling_loss,budget-reduction_uncapped_loss,fixed-budget-mix_uncapped_loss,budget-growth_uncapped_loss,economic-ceiling_uncapped_loss,mean_loss,p90_loss,risk,uncapped_mean_loss,uncapped_p90_loss,uncapped_risk
amss-v10-085,paid-social-experiment,V6-C06 · benchmark-gap-fill,true,46.047544171114986,0.15371402814561688,0.1546556839079113,0.05307827147422842,0.06567417485291514,0.15371402814561688,0.1546556839079113,0.05307827147422842,0.06567417485291514,0.10678053959516792,0.15437318717922296,0.1234379662495872,0.10678053959516792,0.15437318717922296,0.1234379662495872
amss-v10-085,paid-social-experiment,V6-C06 · experiments-only,true,28.933442089208896,0.3942926475144778,0.39382624658503734,0.12516769108414158,0.11729314560707362,0.3942926475144778,0.39382624658503734,0.12516769108414158,0.11729314560707362,0.2576449326976826,0.39415272723564565,0.3054226607859697,0.2576449326976826,0.39415272723564565,0.3054226607859697
amss-v10-085,paid-social-experiment,V6-C07 · benchmark-gap-fill,true,67.08883735918843,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07557085534386039,0.08533160794619235,0.07898711875467658,0.07557085534386039,0.08533160794619235,0.07898711875467658
amss-v10-085,paid-social-experiment,V6-C07 · experiments-only,true,31.589431805921652,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.150528719310545,0.24174477396532484,0.18245433843971795,0.150528719310545,0.24174477396532484,0.18245433843971795
amss-v10-085,paid-social-experiment,V6-C08 · benchmark-gap-fill,true,43.230322235790034,0.07493525593274479,0.07366604838087079,0.018895093240441894,0.03228191830417579,0.07493525593274479,0.07366604838087079,0.018895093240441894,0.03228191830417579,0.04994457896455831,0.07455449366718259,0.05855804911047681,0.04994457896455831,0.07455449366718259,0.05855804911047681
amss-v10-085,paid-social-experiment,V6-C08 · experiments-only,true,36.26169613154308,0.3942926475144778,0.39382624658503734,0.12516769108414158,0.11729314560707362,0.3942926475144778,0.39382624658503734,0.12516769108414158,0.11729314560707362,0.2576449326976826,0.39415272723564565,0.3054226607859697,0.2576449326976826,0.39415272723564565,0.3054226607859697
amss-v10-085,paid-social-experiment,V6-C09 · benchmark-gap-fill,true,37.13775051268171,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07557085534386039,0.08533160794619235,0.07898711875467658,0.07557085534386039,0.08533160794619235,0.07898711875467658
amss-v10-085,paid-social-experiment,V6-C09 · experiments-only,true,28.233211028269334,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.06567417485291514,0.150528719310545,0.24174477396532484,0.18245433843971795,0.150528719310545,0.24174477396532484,0.18245433843971795
amss-v10-085,paid-social-experiment,V6-C10 · benchmark-gap-fill,true,40.19033330471259,0.07493525593274479,0.07366604838087079,0.05307827147422842,0.06567417485291514,0.07493525593274479,0.07366604838087079,0.05307827147422842,0.06567417485291514,0.06683843766018978,0.07455449366718259,0.06953905726263726,0.06683843766018978,0.07455449366718259,0.06953905726263726
amss-v10-085,paid-social-experiment,V6-C10 · experiments-only,true,32.69968741083083,0.5041418747252167,0.5030576616695779,0.12516769108414158,0.11729314560707362,0.5041418747252167,0.5030576616695779,0.12516769108414158,0.11729314560707362,0.3124150932715024,0.503816610808525,0.37940562440946035,0.3124150932715024,0.503816610808525,0.37940562440946035
amss-v10-085,paid-social-experiment,V6-C11 · benchmark-gap-fill,true,36.64518485420143,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07493525593274479,0.07366604838087079,0.08978718738052703,0.06389492968129894,0.07557085534386039,0.08533160794619235,0.07898711875467658,0.07557085534386039,0.08533160794619235,0.07898711875467658
amss-v10-085,paid-social-experiment,V6-C11 · experiments-only,true,28.34307574380909,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.04786052496751992,0.24152231918800188,0.24184011172703465,0.05307827147422842,0.04786052496751992,0.1460753068391962,0.24174477396532484,0.17955962033334122,0.1460753068391962,0.24174477396532484,0.17955962033334122
amss-v10-085,paid-social-experiment,V6-C12 · benchmark-gap-fill,true,42.09889314400436,0.07493525593274479,0.07366604838087079,0.05307827147422842,0.06567417485291514,0.07493525593274479,0.07366604838087079,0.05307827147422842,0.06567417485291514,0.06683843766018978,0.07455449366718259,0.06953905726263726,0.06683843766018978,0.07455449366718259,0.06953905726263726
